Observation,FLC,Dataset,Method,DGM.Y,DGM.X,Censoring,SampleSize,ExtraVars,Cindex2.5,Cindex10,Cindex50,Cindex80,Cindex90,Cindex97.5,IBS,qloss2.5,qloss10,qloss50,qloss80,qloss90,qloss97.5
4663,78,778,logrank,AFT,Piecewise,10,1700,Noise,0.784999473,0.827056779,0.84217318,0.841699147,0.831823449,0.757426525,0.017279009,1.040774522,4.136239163,18.41952363,25.50986939,27.65861322,28.76688711
4664,78,778,L1,AFT,Piecewise,10,1700,Noise,0.805593595,0.836405773,0.845675761,0.826530075,0.809254187,0.736806068,0.017279009,1.040700466,4.134812224,17.97714993,24.64274188,26.81271322,27.31362743
4665,78,778,CIF,AFT,Piecewise,10,1700,Noise,0.815363952,0.848072264,0.868245023,0.849099336,0.841093437,0.772727273,0.019598366,1.041185912,4.153956688,19.69775061,25.28631529,27.9415691,29.96802279
4666,78,778,RotSF,AFT,Piecewise,10,1700,Noise,0.83603708,0.841198778,0.842383862,0.836932477,0.836195091,0.830401348,0.016155671,1.027547495,4.042550107,17.87051872,25.60504174,27.07575477,27.63764947
4667,78,778,ORSF,AFT,Piecewise,10,1700,Noise,0.826846097,0.853839671,0.869351101,0.857605604,0.847176867,0.784867797,0.01759549,1.04114692,4.152424393,19.45973778,25.25378848,27.39605394,29.01224334
4668,78,778,RIST,AFT,Piecewise,10,1700,Noise,0.855103761,0.865532498,0.872300643,0.876013905,0.867428632,0.854313705,0.013066901,1.011681423,3.904558377,17.89556536,24.72047555,26.75429634,27.79294434
4669,78,779,logrank,AFT,Piecewise,10,1700,Noise,0.750409542,0.780562097,0.823180096,0.837437289,0.833085902,0.775903553,0.010177131,0.263296875,1.030464257,3.898198167,5.86151321,4.397151227,2.605223483
4670,78,779,L1,AFT,Piecewise,10,1700,Noise,0.804622709,0.838998669,0.843401249,0.826174875,0.812455206,0.737125013,0.010177131,0.263340056,1.029435096,3.708322758,3.748321607,4.794859511,3.217950966
4671,78,779,CIF,AFT,Piecewise,10,1700,Noise,0.801320774,0.842070237,0.870149483,0.857991195,0.838870687,0.793641855,0.009547452,0.263770403,1.046228425,4.367324799,4.303944184,4.158422186,3.939280935
4672,78,779,RotSF,AFT,Piecewise,10,1700,Noise,0.830372684,0.838691512,0.833751408,0.829297635,0.828760111,0.827813044,0.009345267,0.255321129,0.993833649,4.602451751,4.981910268,3.624325733,1.626709924
4673,78,779,ORSF,AFT,Piecewise,10,1700,Noise,0.818828709,0.846268045,0.86065322,0.846703184,0.839126651,0.774162998,0.00837232,0.26380398,1.045760103,4.24829956,3.285329862,2.619899439,3.299150772
4674,78,779,RIST,AFT,Piecewise,10,1700,Noise,0.856557797,0.868357735,0.877034913,0.874475274,0.866105252,0.845986485,0.007498743,0.248998048,0.901132411,3.618928567,3.073797388,2.490166252,1.501307091
4675,78,780,logrank,AFT,Piecewise,10,1700,Noise,0.751710706,0.799005158,0.830297926,0.840746394,0.830824297,0.794925782,0.016098988,0.385374572,1.519823185,5.725814594,7.062065761,5.992730729,3.83904773
4676,78,780,L1,AFT,Piecewise,10,1700,Noise,0.800663228,0.825955364,0.830824297,0.810295821,0.779397831,0.709206232,0.016098988,0.385428603,1.520708697,6.342791088,6.884801095,6.274567358,4.358277267
4677,78,780,CIF,AFT,Piecewise,10,1700,Noise,0.832824508,0.864933151,0.878566165,0.863722497,0.841220128,0.811190652,0.017599308,0.385975866,1.534339341,6.661295642,6.88006718,5.691348818,4.042467708
4678,78,780,RotSF,AFT,Piecewise,10,1700,Noise,0.834114117,0.839772608,0.841667544,0.839009369,0.836588062,0.8322455,0.018134624,0.386410082,1.507567035,6.624627375,7.418118574,6.002141321,3.281322258
4679,78,780,ORSF,AFT,Piecewise,10,1700,Noise,0.81908622,0.854958417,0.883092957,0.876381724,0.869565217,0.811453837,0.016576308,0.385675226,1.531799285,6.631809576,6.699453389,4.718323514,4.166982748
4680,78,780,RIST,AFT,Piecewise,10,1700,Noise,0.85416886,0.862353932,0.870117907,0.87919781,0.878776713,0.859037793,0.012754229,0.374082605,1.391267259,5.460446915,6.135229732,4.469544897,2.964810382
4681,79,781,logrank,AFT,Piecewise,70,400,Noise,0.635564787,0.622783192,0.528119508,0.5,0.5,0.5,0.10961987,1.37382876,5.489148736,27.20388734,43.04512144,48.33200008,52.29715906
4682,79,781,L1,AFT,Piecewise,70,400,Noise,0.740773286,0.794136444,0.508308036,0.451190286,0.451190286,0.451190286,0.10961987,1.373254797,5.469657004,27.2798123,42.70163969,47.831985,51.67974399
4683,79,781,CIF,AFT,Piecewise,70,400,Noise,0.786946797,0.823454226,0.787665761,0.5,0.5,0.5,0.086819423,1.373863375,5.487943468,27.06042294,43.04512144,48.33200008,52.29715906
4684,79,781,RotSF,AFT,Piecewise,70,400,Noise,0.842866273,0.869947276,0.886243809,0.676465889,0.565984982,0.5,0.062945733,1.372797614,5.475229008,26.97434688,43.03171363,48.33077362,52.29715906
4685,79,781,ORSF,AFT,Piecewise,70,400,Noise,0.728550887,0.762102572,0.770889919,0.5,0.5,0.5,0.085455097,1.373810126,5.488822595,27.09630173,43.04512144,48.33200008,52.29715906
4686,79,781,RIST,AFT,Piecewise,70,400,Noise,0.815465729,0.843585237,0.801086436,0.638200991,0.5,0.5,0.073494983,1.372744467,5.481159412,27.02841405,43.03284335,48.33200008,52.29715906
4687,79,782,logrank,AFT,Piecewise,70,400,Noise,0.623743177,0.603921287,0.615340419,0.5,0.5,0.5,0.115454004,0.57509131,2.297821567,11.32567814,17.86184048,20.03740821,21.66908401
4688,79,782,L1,AFT,Piecewise,70,400,Noise,0.772335536,0.731039931,0.575265728,0.558532031,0.558532031,0.558532031,0.115454004,0.573542228,2.33335325,11.62740951,17.51804336,19.46149844,20.91908975
4689,79,782,CIF,AFT,Piecewise,70,400,Noise,0.797328354,0.805659293,0.818945705,0.5,0.5,0.5,0.103619697,0.574687812,2.291667861,11.29499051,17.86184048,20.03740821,21.66908401
4690,79,782,RotSF,AFT,Piecewise,70,400,Noise,0.853131284,0.852125826,0.832447573,0.619721344,0.526788279,0.5,0.07614114,0.573681585,2.276609295,11.23725317,17.85747163,20.03716661,21.66908401
4691,79,782,ORSF,AFT,Piecewise,70,400,Noise,0.717681701,0.752441827,0.76982189,0.5,0.5,0.5,0.101231501,0.574677964,2.29105878,11.28974033,17.86184048,20.03740821,21.66908401
4692,79,782,RIST,AFT,Piecewise,70,400,Noise,0.776931916,0.804510198,0.766374605,0.61713588,0.5,0.5,0.088622405,0.573922175,2.284269328,11.26082564,17.8594619,20.03740821,21.66908401
4693,79,783,logrank,AFT,Piecewise,70,400,Noise,0.573141026,0.654358974,0.648525641,0.5,0.5,0.5,0.120844801,0.81852793,3.270377526,16.13120482,25.57826185,28.71133428,31.06113861
4694,79,783,L1,AFT,Piecewise,70,400,Noise,0.73,0.763141026,0.615897436,0.547371795,0.547371795,0.547371795,0.120844801,0.81819158,3.265636422,16.17599157,25.31907994,28.34818395,30.61987626
4695,79,783,CIF,AFT,Piecewise,70,400,Noise,0.818461538,0.841282051,0.8475,0.5,0.5,0.5,0.100573245,0.81850825,3.266176629,16.09316647,25.57826185,28.71133428,31.06113861
4696,79,783,RotSF,AFT,Piecewise,70,400,Noise,0.781282051,0.810320513,0.828846154,0.727628205,0.598974359,0.512115385,0.07984298,0.817859878,3.262246256,16.08899237,25.56123522,28.70758846,31.06108855
4697,79,783,ORSF,AFT,Piecewise,70,400,Noise,0.728012821,0.747564103,0.755512821,0.5,0.5,0.5,0.10660236,0.818520147,3.267963034,16.11811629,25.57826185,28.71133428,31.06113861
4698,79,783,RIST,AFT,Piecewise,70,400,Noise,0.774935897,0.812435897,0.790512821,0.603653846,0.512115385,0.5,0.092101166,0.817723841,3.262927346,16.08062886,25.56748655,28.71113404,31.06113861
4699,79,784,logrank,AFT,Piecewise,70,400,Noise,0.647501343,0.706273509,0.632724342,0.5,0.5,0.5,0.1066557,0.450988485,1.799203516,8.75198019,13.72907339,15.35693109,16.57782436
4700,79,784,L1,AFT,Piecewise,70,400,Noise,0.717557765,0.762157442,0.599274584,0.535128963,0.535128963,0.535128963,0.1066557,0.450788773,1.787342472,8.873279579,13.54379039,15.09064012,16.25077742
4701,79,784,CIF,AFT,Piecewise,70,400,Noise,0.777941967,0.802928533,0.754365932,0.5,0.5,0.5,0.096316613,0.451163253,1.799854138,8.718148672,13.72907339,15.35693109,16.57782436
4702,79,784,RotSF,AFT,Piecewise,70,400,Noise,0.806891456,0.785934981,0.81119022,0.772299839,0.654016658,0.533919936,0.067233715,0.450120079,1.794412331,8.648247111,13.69146033,15.35072134,16.57779693
4703,79,784,ORSF,AFT,Piecewise,70,400,Noise,0.750134336,0.756112305,0.759000537,0.5,0.5,0.5,0.095738196,0.451210401,1.801290739,8.706823577,13.72907339,15.35693109,16.57782436
4704,79,784,RIST,AFT,Piecewise,70,400,Noise,0.790233745,0.820325094,0.809175175,0.66986835,0.546883396,0.5,0.0745647,0.450246954,1.790396379,8.637111541,13.71220874,15.35512515,16.57782436
4705,79,785,logrank,AFT,Piecewise,70,400,Noise,0.606749672,0.625688073,0.669134993,0.498492792,0.5008519,0.5,0.098686857,1.151532547,4.602134893,22.7484114,36.05746602,40.42917462,43.7075878
4706,79,785,L1,AFT,Piecewise,70,400,Noise,0.781389253,0.80576671,0.651834862,0.586828309,0.565203145,0.565203145,0.098686857,1.151339415,4.594123794,22.79309075,36.11767864,40.52672256,43.83087452
4707,79,785,CIF,AFT,Piecewise,70,400,Noise,0.809567497,0.831651376,0.81474443,0.603145478,0.510550459,0.5,0.060302491,1.151723496,4.601607193,22.78476795,36.19171735,40.63628112,43.96229139
4708,79,785,RotSF,AFT,Piecewise,70,400,Noise,0.773656619,0.783355177,0.765072084,0.70327654,0.69423329,0.626867628,0.055070355,1.150903909,4.592062988,22.78478386,36.23600902,40.66711735,43.97473689
4709,79,785,ORSF,AFT,Piecewise,70,400,Noise,0.751572739,0.820904325,0.852883355,0.655832241,0.5,0.5,0.062882286,1.151708546,4.602342955,22.76671686,36.04327619,40.43005401,43.7075878
4710,79,785,RIST,AFT,Piecewise,70,400,Noise,0.798427261,0.781716907,0.826736566,0.730406291,0.589908257,0.512844037,0.059061148,1.151044362,4.59523172,22.72107686,36.03348142,40.42508297,43.70750761
4711,79,786,logrank,AFT,Piecewise,70,400,Noise,0.70627919,0.731772185,0.682018682,0.501751427,0.5,0.5,0.110181876,0.708613013,2.826844894,13.96357215,22.03502139,24.69849813,26.69518437
4712,79,786,L1,AFT,Piecewise,70,400,Noise,0.789180073,0.826738454,0.617086144,0.542293721,0.542682927,0.542682927,0.110181876,0.708163218,2.816612051,14.10052379,21.86676964,24.43914359,26.36792773
4713,79,786,CIF,AFT,Piecewise,70,400,Noise,0.808575506,0.857226258,0.837182148,0.520173845,0.5,0.5,0.095470896,0.708858441,2.828070567,13.89435012,22.0361014,24.69849813,26.69518437
4714,79,786,RotSF,AFT,Piecewise,70,400,Noise,0.841009341,0.868772704,0.855020758,0.74721069,0.639984432,0.528606642,0.066707652,0.707943699,2.816282797,13.85556839,22.01306936,24.69089365,26.69515654
4715,79,786,ORSF,AFT,Piecewise,70,400,Noise,0.762324857,0.802153607,0.792618059,0.5,0.5,0.5,0.091937154,0.708908593,2.828810485,13.89733524,22.03624983,24.69849813,26.69518437
4716,79,786,RIST,AFT,Piecewise,70,400,Noise,0.833549559,0.853788272,0.836209133,0.61358329,0.555332122,0.5,0.082324372,0.707832328,2.818833726,13.8833128,22.0225653,24.69549464,26.69518437
4717,79,787,logrank,AFT,Piecewise,70,400,Noise,0.642047447,0.628140704,0.695278719,0.508472596,0.508472596,0.5,0.105610468,0.650373695,2.597759594,12.81164301,20.23256689,22.67984022,24.51489805
4718,79,787,L1,AFT,Piecewise,70,400,Noise,0.780822718,0.789996494,0.71532079,0.602021737,0.602021737,0.602021737,0.105610468,0.650117379,2.588907093,12.94935933,20.0005351,22.28667332,24.001243
4719,79,787,CIF,AFT,Piecewise,70,400,Noise,0.830372794,0.846850532,0.839605002,0.507303962,0.5,0.5,0.093809377,0.650411966,2.595444472,12.76905491,20.23314959,22.6801645,24.51489805
4720,79,787,RotSF,AFT,Piecewise,70,400,Noise,0.842526586,0.856374898,0.85023957,0.715087063,0.624810097,0.511511044,0.077139894,0.649686327,2.585674765,12.73158479,20.21452105,22.67700199,24.51488854
4721,79,787,ORSF,AFT,Piecewise,70,400,Noise,0.717658058,0.807759729,0.841182657,0.538097464,0.5,0.5,0.088410024,0.650479038,2.596804767,12.76507518,20.23167295,22.6801645,24.51489805
4722,79,787,RIST,AFT,Piecewise,70,400,Noise,0.778310155,0.803202057,0.798936543,0.669977796,0.568598808,0.5,0.085673813,0.649386195,2.58625945,12.7544696,20.21492122,22.67712188,24.51489805
4723,79,788,logrank,AFT,Piecewise,70,400,Noise,0.662398703,0.694894652,0.701701783,0.518395462,0.5,0.5,0.094154232,0.53744576,2.143147902,10.43295856,16.46996191,18.46355998,19.95706142
4724,79,788,L1,AFT,Piecewise,70,400,Noise,0.75834684,0.796515397,0.673419773,0.624554295,0.624554295,0.624554295,0.094154232,0.537049734,2.132769697,10.4655463,15.99951949,17.79400689,19.13832528
4725,79,788,CIF,AFT,Piecewise,70,400,Noise,0.79076175,0.852269044,0.794894652,0.528119935,0.5,0.5,0.087138948,0.537651923,2.143562872,10.40904558,16.4713835,18.46355998,19.95706142
4726,79,788,RotSF,AFT,Piecewise,70,400,Noise,0.813857374,0.826904376,0.840923825,0.693111831,0.569286872,0.5,0.064001942,0.535425965,2.114199296,10.3780279,16.45915607,18.46219475,19.95706142
4727,79,788,ORSF,AFT,Piecewise,70,400,Noise,0.738573744,0.785737439,0.763857374,0.5,0.5,0.5,0.08863961,0.537671534,2.144209211,10.43530037,16.47222473,18.46355998,19.95706142
4728,79,788,RIST,AFT,Piecewise,70,400,Noise,0.79076175,0.826904376,0.838816856,0.656320908,0.600162075,0.5,0.069028075,0.536832076,2.136268759,10.37990489,16.47330576,18.46166795,19.95706142
4729,79,789,logrank,AFT,Piecewise,70,400,Noise,0.629659884,0.651938215,0.654685876,0.5,0.5,0.5,0.116213683,0.788977005,3.151360695,15.55685668,24.75630944,27.81454685,30.1082249
4730,79,789,L1,AFT,Piecewise,70,400,Noise,0.770830239,0.725233922,0.594682905,0.531338185,0.531338185,0.531338185,0.116213683,0.788634695,3.145524118,15.55903609,24.31292783,27.21633682,29.39389356
4731,79,789,CIF,AFT,Piecewise,70,400,Noise,0.780929749,0.819916828,0.806030001,0.513664043,0.5,0.5,0.104861932,0.788895542,3.149613948,15.53963564,24.75611907,27.81454685,30.1082249
4732,79,789,RotSF,AFT,Piecewise,70,400,Noise,0.843977425,0.832763998,0.834843309,0.687583544,0.55124016,0.5,0.087986798,0.787727072,3.136581962,15.52376329,24.75287327,27.81383902,30.1082249
4733,79,789,ORSF,AFT,Piecewise,70,400,Noise,0.73785831,0.779518788,0.765334918,0.510990643,0.5,0.5,0.101833663,0.788929548,3.15042313,15.54703868,24.75556501,27.81454685,30.1082249
4734,79,789,RIST,AFT,Piecewise,70,400,Noise,0.798455369,0.8180603,0.80796079,0.673993762,0.55057181,0.5,0.088988791,0.787801206,3.141665817,15.52943112,24.74925361,27.8140709,30.1082249
4735,79,790,logrank,AFT,Piecewise,70,400,Noise,0.692191512,0.71008911,0.545385893,0.5,0.5,0.5,0.10449739,0.448629453,1.786867177,8.783971732,13.78284085,15.44404758,16.68995263
4736,79,790,L1,AFT,Piecewise,70,400,Noise,0.782661229,0.825479535,0.482857574,0.481951367,0.481951367,0.481951367,0.10449739,0.447887498,1.797189068,8.935884897,13.55753069,15.09726958,16.25207376
4737,79,790,CIF,AFT,Piecewise,70,400,Noise,0.789155717,0.859764386,0.800181242,0.5,0.5,0.5,0.09392456,0.448294231,1.786285603,8.754114083,13.78284085,15.44404758,16.68995263
4738,79,790,RotSF,AFT,Piecewise,70,400,Noise,0.884080955,0.90235614,0.877057846,0.654961486,0.508986558,0.5,0.055854591,0.447430533,1.774161351,8.660637679,13.77552218,15.44399129,16.68995263
4739,79,790,ORSF,AFT,Piecewise,70,400,Noise,0.729270503,0.790892614,0.694457031,0.5,0.5,0.5,0.092548288,0.448375957,1.787523933,8.758389334,13.78284085,15.44404758,16.68995263
4740,79,790,RIST,AFT,Piecewise,70,400,Noise,0.829255399,0.844736445,0.856139556,0.537305543,0.5,0.5,0.073935882,0.447742371,1.778078918,8.700935422,13.78035673,15.44404758,16.68995263
4741,80,791,logrank,AFT,Piecewise,70,1700,Noise,0.796213142,0.84351145,0.819862296,0.560544829,0.5,0.5,0.067288009,0.652540546,2.588781495,12.71574643,19.988851,22.32036695,24.06200199
4742,80,791,L1,AFT,Piecewise,70,1700,Noise,0.91221374,0.900314324,0.780347253,0.711794642,0.706630744,0.706630744,0.067288009,0.642578706,2.625161897,12.87595343,19.91384805,22.22407826,23.95503705
4743,80,791,CIF,AFT,Piecewise,70,1700,Noise,0.91722796,0.927929951,0.924861548,0.764780721,0.676844784,0.57034875,0.0504003,0.653062262,2.600818433,12.62159239,19.96674099,22.32141835,24.06786582
4744,80,791,RotSF,AFT,Piecewise,70,1700,Noise,0.907349199,0.911016315,0.914533752,0.894476875,0.890211046,0.829965574,0.029624061,0.647835202,2.55947843,12.57908031,19.96214568,22.36645694,24.15120621
4745,80,791,ORSF,AFT,Piecewise,70,1700,Noise,0.900314324,0.915207304,0.909369855,0.584343661,0.5,0.5,0.05758705,0.653053311,2.602190133,12.5859422,19.98730869,22.32036695,24.06200199
4746,80,791,RIST,AFT,Piecewise,70,1700,Noise,0.895150427,0.91139051,0.916180213,0.839470139,0.671157012,0.542583446,0.040001436,0.650591073,2.577369514,12.53365528,19.91815639,22.30428111,24.06107378
4747,80,792,logrank,AFT,Piecewise,70,1700,Noise,0.832828856,0.843233699,0.858178837,0.631920797,0.5,0.5,0.058770334,0.363038747,1.438519021,6.845108094,10.81356479,12.0774638,13.01060286
4748,80,792,L1,AFT,Piecewise,70,1700,Noise,0.888321352,0.896708286,0.884033295,0.827405726,0.794236348,0.777840837,0.058770334,0.359037823,1.388824287,6.812617679,10.57110392,11.75378835,12.63190799
4749,80,792,CIF,AFT,Piecewise,70,1700,Noise,0.89235717,0.90503216,0.912662379,0.862214655,0.654748392,0.5,0.055798185,0.363308289,1.444286824,6.857552227,10.79946913,12.07477599,13.01060286
4750,80,792,RotSF,AFT,Piecewise,70,1700,Noise,0.889708664,0.888951949,0.8977803,0.890969857,0.882709043,0.842098625,0.038450173,0.356788677,1.408671292,6.836485209,10.77894492,12.06074525,13.00690319
4751,80,792,ORSF,AFT,Piecewise,70,1700,Noise,0.858683314,0.890906798,0.900996343,0.726699458,0.5,0.5,0.052234152,0.363292702,1.444584643,6.836048328,10.81115868,12.0774638,13.01060286
4752,80,792,RIST,AFT,Piecewise,70,1700,Noise,0.905662757,0.912977677,0.913797452,0.876150839,0.796884853,0.651153992,0.036831639,0.361223657,1.426555636,6.812431324,10.7632193,12.05780569,13.00883905
4753,80,793,logrank,AFT,Piecewise,70,1700,Noise,0.802194149,0.83537234,0.849867021,0.638031915,0.5,0.5,0.06014326,0.391080308,1.549665922,7.459810639,11.81809661,13.20919937,14.23945859
4754,80,793,L1,AFT,Piecewise,70,1700,Noise,0.894015957,0.910904255,0.853257979,0.750398936,0.747273936,0.747273936,0.06014326,0.382890272,1.50637546,7.572993506,11.37332831,12.53675151,13.40682464
4755,80,793,CIF,AFT,Piecewise,70,1700,Noise,0.871077128,0.912234043,0.928856383,0.67293883,0.5,0.5,0.060076464,0.391603998,1.556783905,7.43909382,11.82591211,13.20919937,14.23945859
4756,80,793,RotSF,AFT,Piecewise,70,1700,Noise,0.892021277,0.89474734,0.897273936,0.889029255,0.848138298,0.751795213,0.040622671,0.382869525,1.517340668,7.435804623,11.76602349,13.18446136,14.23603258
4757,80,793,ORSF,AFT,Piecewise,70,1700,Noise,0.849202128,0.8875,0.903656915,0.631117021,0.5,0.5,0.059901428,0.391641489,1.559077229,7.441593067,11.82293268,13.20919937,14.23945859
4758,80,793,RIST,AFT,Piecewise,70,1700,Noise,0.879454787,0.893151596,0.904454787,0.832978723,0.722739362,0.568484043,0.039976739,0.389587922,1.54276104,7.441290942,11.76872258,13.19316726,14.23856798
4759,80,794,logrank,AFT,Piecewise,70,1700,Noise,0.805281304,0.851433945,0.866321893,0.604999216,0.5,0.5,0.053445713,0.398278545,1.575381181,7.524357709,11.85530587,13.20859116,14.21036465
4760,80,794,L1,AFT,Piecewise,70,1700,Noise,0.884971008,0.894608995,0.867183827,0.709449929,0.693464974,0.695815703,0.053445713,0.407280093,1.585431308,7.547423037,11.48045544,12.70457473,13.61696032
4761,80,794,CIF,AFT,Piecewise,70,1700,Noise,0.88356057,0.907302931,0.913649898,0.784281461,0.527111738,0.5,0.04539013,0.398510046,1.583865884,7.506785764,11.84169209,13.20896539,14.21036465
4762,80,794,RotSF,AFT,Piecewise,70,1700,Noise,0.890142611,0.887086664,0.885989657,0.883482213,0.863892807,0.789374706,0.028789575,0.395329417,1.55377708,7.507475038,11.81095834,13.18898411,14.21062893
4763,80,794,ORSF,AFT,Piecewise,70,1700,Noise,0.84532205,0.868045761,0.9208588,0.67019276,0.5,0.5,0.048800695,0.398621522,1.585762113,7.517266462,11.85694839,13.20859116,14.21036465
4764,80,794,RIST,AFT,Piecewise,70,1700,Noise,0.891944836,0.899937314,0.905892493,0.863736092,0.80144178,0.5837643,0.034705576,0.395867446,1.565822073,7.470759509,11.78143804,13.17956884,14.20911291
